,Mutation Type,Index,Change,Size,ID_type,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17
0,DEL_C_1_0,C,1.0,1.0,D,0.020945459,0.680200356,0.0,0.0,0.0,1.647367146,0.0,0.0,0.0,1.807589808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,DEL_C_1_1,C,1.0,2.0,D,0.101331513,0.0031161,0.0,0.0,0.0,0.29656276200000004,0.0,0.0,0.0,2.11005504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,DEL_C_1_2,C,1.0,3.0,D,4.3360999999999996e-16,0.00043851,0.0,0.0,0.0,0.43383567600000006,0.0,0.0,0.0,1.353892032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,DEL_C_1_3,C,1.0,4.0,D,0.249897303,0.348562716,0.0,0.0,0.0,0.059528465999999995,0.0,0.0,0.0,1.18825632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,DEL_C_1_4,C,1.0,5.0,D,0.09248469,0.543833616,0.0,0.0,0.0,0.13382118,0.0,0.0,0.0,0.211005504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,DEL_C_1_5+,C,1.0,6.0,D,0.441485065,2.060774784,0.0,0.0,0.0,0.07139194199999999,0.0,0.0,0.0,6.0624e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,DEL_T_1_0,T,1.0,1.0,D,0.171820255,1.1147412060000002,0.0,0.0,0.0,0.23134474800000002,0.0,0.0,0.0,2.03803956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,DEL_T_1_1,T,1.0,2.0,D,4.3360999999999996e-16,5.5695e-16,0.0,0.0,0.0,0.036595152000000006,0.0,0.0,0.0,6.0624e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,DEL_T_1_2,T,1.0,3.0,D,0.122675343,0.9921349380000001,0.0,0.0,0.0,0.62962191,0.0,0.0,0.0,0.108743472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,DEL_T_1_3,T,1.0,4.0,D,0.30075700499999997,2.8530987629999998,0.0,0.0,0.0,1.201089114,0.0,0.0,0.0,0.102262032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DEL_T_1_4,T,1.0,5.0,D,0.562176282,6.643909425,0.0,0.0,0.0,0.955645614,0.0,0.0,0.0,0.17355744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
