,Mutation Type,Index,Change,Size,ID_type,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17
0,DEL_C_1_0,C,1.0,1.0,D,0.078185721,0.65125566,64.85809668,0.0,0.0,0.0,0.0,10.355165079999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,DEL_C_1_1,C,1.0,2.0,D,0.378252747,0.0029835,108.61560787999998,0.0,0.0,0.0,0.0,6.2181438799999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,DEL_C_1_2,C,1.0,3.0,D,1.61859e-15,0.00041985,91.68859284,0.0,0.0,0.0,0.0,0.8659440400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,DEL_C_1_3,C,1.0,4.0,D,0.932822757,0.33373026,33.30223728,0.0,0.0,0.0,0.0,1.4048197800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,DEL_C_1_4,C,1.0,5.0,D,0.34522911,0.52069176,22.87470016,0.0,0.0,0.0,0.0,0.33168433999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,DEL_C_1_5+,C,1.0,6.0,D,1.6479862349999999,1.9730822399999999,11.65709272,0.0,0.0,0.0,0.0,0.24276953999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,DEL_T_1_0,T,1.0,1.0,D,0.641374845,1.0673054100000001,19.5515996,0.0,0.0,0.0,0.0,8.90335862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,DEL_T_1_1,T,1.0,2.0,D,1.61859e-15,5.332499999999999e-16,6.92110848,0.0,0.0,0.0,0.0,2.7175397599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,DEL_T_1_2,T,1.0,3.0,D,0.45792551700000006,0.9499164300000001,8.58096252,0.0,0.0,0.0,0.0,2.3379278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,DEL_T_1_3,T,1.0,4.0,D,1.122673095,2.731690305,10.473568039999998,0.0,0.0,0.0,0.0,2.5545117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DEL_T_1_4,T,1.0,5.0,D,2.098505358,6.361189875,8.223469279999998,0.0,0.0,0.0,0.0,0.3311828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,DEL_T_1_5+,T,1.0,6.0,D,1.61859e-15,109.98412497000001,4.19448328,0.0,0.0,0.0,0.0,2.7612889199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,INS_C_1_0,C,1.0,1.0,I,1.61859e-15,5.332499999999999e-16,1.08320784,0.0,0.0,0.0,0.0,0.7187104599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,INS_C_1_1,C,1.0,2.0,I,1.61859e-15,0.03064851,0.8210212400000001,0.0,0.0,0.0,0.0,0.5639709399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,INS_C_1_2,C,1.0,3.0,I,1.61859e-15,0.0035369999999999998,0.90893192,0.0,0.0,0.0,0.0,0.39702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,INS_C_1_3,C,1.0,4.0,I,0.41368715400000006,0.058056750000000004,3.21237644,0.0,0.0,0.0,0.0,0.03029624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,INS_C_1_4,C,1.0,5.0,I,0.8731217250000001,0.3930992099999999,3.69431244,0.0,0.0,0.0,0.0,0.14408602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,INS_C_1_5+,C,1.0,6.0,I,11.881006104,1.21736736,3.82257252,0.0,0.0,0.0,0.0,0.12726714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,INS_T_1_0,T,1.0,1.0,I,1.116789936,0.17935506,9.7356298,0.0,0.0,0.0,0.0,1.17207454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,INS_T_1_1,T,1.0,2.0,I,0.019706699999999997,5.332499999999999e-16,22.421895080000002,0.0,0.0,0.0,0.0,1.26586096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,INS_T_1_2,T,1.0,3.0,I,0.094310985,0.08734945499999999,20.8816608,0.0,0.0,0.0,0.0,0.37170536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
