,Mutation Type,Index,Change,Size,ID_type,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17
0,DEL_C_1_0,C,1.0,1.0,D,0.001439001,0.0,2.619269289,0.0,0.266425296,0.0,0.0,0.557585812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,DEL_C_1_1,C,1.0,2.0,D,0.006961707,0.0,4.386399548999999,0.0,0.34256658,0.0,0.0,0.33482313199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,DEL_C_1_2,C,1.0,3.0,D,2.979e-17,0.0,3.702808557,0.0,0.319163124,0.0,0.0,0.046627756000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,DEL_C_1_3,C,1.0,4.0,D,0.017168516999999998,0.0,1.344898044,0.0,0.169909464,0.0,0.0,0.07564414200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,DEL_C_1_4,C,1.0,5.0,D,0.00635391,0.0,0.923785968,0.0,0.034481064,0.0,0.0,0.017859925999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,DEL_C_1_5+,C,1.0,6.0,D,0.030331035,0.0,0.470767206,0.0,0.031229387999999997,0.0,0.0,0.013072206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,DEL_T_1_0,T,1.0,1.0,D,0.011804445,0.0,0.78958383,0.0,1.2177737880000001,0.0,0.0,0.47941161800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,DEL_T_1_1,T,1.0,2.0,D,2.979e-17,0.0,0.279506304,0.0,1.273195332,0.0,0.0,0.14632906399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,DEL_T_1_2,T,1.0,3.0,D,0.008428077,0.0,0.346538871,0.0,1.369541568,0.0,0.0,0.12588842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,DEL_T_1_3,T,1.0,4.0,D,0.020662695,0.0,0.42297101699999995,0.0,1.067546496,0.0,0.0,0.13755062999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
